Round,Winning Number,Winning Color,Red Bet Win,Black Bet Win,Even Bet Win,Odd Bet Win,Zero Bet Win
83131,0,Green,0,0,0,0,1
83132,25,Red,1,0,0,1,0
83133,27,Red,1,0,0,1,0
83134,23,Red,1,0,0,1,0
83135,4,Black,0,1,1,0,0
83136,23,Red,1,0,0,1,0
83137,14,Red,1,0,1,0,0
83138,7,Red,1,0,0,1,0
83139,36,Red,1,0,1,0,0
83140,32,Red,1,0,1,0,0
83141,25,Red,1,0,0,1,0
83142,13,Black,0,1,0,1,0
83143,15,Black,0,1,0,1,0
83144,13,Black,0,1,0,1,0
83145,9,Red,1,0,0,1,0
83146,10,Black,0,1,1,0,0
83147,23,Red,1,0,0,1,0
83148,5,Red,1,0,0,1,0
83149,13,Black,0,1,0,1,0
83150,35,Black,0,1,0,1,0
83151,16,Red,1,0,1,0,0
83152,32,Red,1,0,1,0,0
83153,15,Black,0,1,0,1,0
83154,17,Black,0,1,0,1,0
83155,22,Black,0,1,1,0,0
83156,19,Red,1,0,0,1,0
83157,16,Red,1,0,1,0,0
83158,30,Red,1,0,1,0,0
83159,29,Black,0,1,0,1,0
83160,3,Red,1,0,0,1,0
83161,1,Red,1,0,0,1,0
83162,23,Red,1,0,0,1,0
83163,19,Red,1,0,0,1,0
83164,30,Red,1,0,1,0,0
83165,4,Black,0,1,1,0,0
83166,5,Red,1,0,0,1,0
83167,12,Red,1,0,1,0,0
83168,1,Red,1,0,0,1,0
83169,10,Black,0,1,1,0,0
83170,36,Red,1,0,1,0,0
83171,35,Black,0,1,0,1,0
83172,5,Red,1,0,0,1,0
83173,20,Black,0,1,1,0,0
83174,15,Black,0,1,0,1,0
83175,16,Red,1,0,1,0,0
83176,19,Red,1,0,0,1,0
83177,10,Black,0,1,1,0,0
83178,17,Black,0,1,0,1,0
83179,32,Red,1,0,1,0,0
83180,6,Black,0,1,1,0,0
83181,34,Red,1,0,1,0,0
83182,16,Red,1,0,1,0,0
83183,24,Black,0,1,1,0,0
83184,5,Red,1,0,0,1,0
83185,30,Red,1,0,1,0,0
83186,10,Black,0,1,1,0,0
83187,24,Black,0,1,1,0,0
83188,13,Black,0,1,0,1,0
83189,8,Black,0,1,1,0,0
83190,30,Red,1,0,1,0,0
83191,29,Black,0,1,0,1,0
83192,16,Red,1,0,1,0,0
83193,21,Red,1,0,0,1,0
83194,16,Red,1,0,1,0,0
83195,36,Red,1,0,1,0,0
83196,2,Black,0,1,1,0,0
83197,10,Black,0,1,1,0,0
83198,21,Red,1,0,0,1,0
83199,10,Black,0,1,1,0,0
83200,32,Red,1,0,1,0,0
83201,2,Black,0,1,1,0,0
83202,1,Red,1,0,0,1,0
83203,5,Red,1,0,0,1,0
83204,24,Black,0,1,1,0,0
83205,9,Red,1,0,0,1,0
83206,2,Black,0,1,1,0,0
83207,36,Red,1,0,1,0,0
83208,29,Black,0,1,0,1,0
83209,8,Black,0,1,1,0,0
83210,24,Black,0,1,1,0,0
83211,31,Black,0,1,0,1,0
83212,17,Black,0,1,0,1,0
83213,5,Red,1,0,0,1,0
83214,14,Red,1,0,1,0,0
83215,20,Black,0,1,1,0,0
83216,23,Red,1,0,0,1,0
83217,5,Red,1,0,0,1,0
83218,10,Black,0,1,1,0,0
83219,25,Red,1,0,0,1,0
83220,27,Red,1,0,0,1,0
83221,17,Black,0,1,0,1,0
83222,26,Black,0,1,1,0,0
83223,6,Black,0,1,1,0,0
83224,14,Red,1,0,1,0,0
83225,33,Black,0,1,0,1,0
83226,22,Black,0,1,1,0,0
83227,2,Black,0,1,1,0,0
83228,18,Red,1,0,1,0,0
83229,18,Red,1,0,1,0,0
83230,28,Black,0,1,1,0,0
83231,0,Green,0,0,0,0,1
83232,5,Red,1,0,0,1,0
83233,29,Black,0,1,0,1,0
83234,26,Black,0,1,1,0,0
83235,17,Black,0,1,0,1,0
83236,8,Black,0,1,1,0,0
83237,25,Red,1,0,0,1,0
83238,34,Red,1,0,1,0,0
83239,18,Red,1,0,1,0,0
83240,20,Black,0,1,1,0,0
83241,15,Black,0,1,0,1,0
83242,16,Red,1,0,1,0,0
83243,22,Black,0,1,1,0,0
83244,35,Black,0,1,0,1,0
83245,19,Red,1,0,0,1,0
83246,29,Black,0,1,0,1,0
83247,1,Red,1,0,0,1,0
83248,9,Red,1,0,0,1,0
83249,8,Black,0,1,1,0,0
83250,32,Red,1,0,1,0,0
83251,30,Red,1,0,1,0,0
83252,12,Red,1,0,1,0,0
83253,8,Black,0,1,1,0,0
83254,5,Red,1,0,0,1,0
83255,32,Red,1,0,1,0,0
83256,2,Black,0,1,1,0,0
83257,24,Black,0,1,1,0,0
83258,36,Red,1,0,1,0,0
83259,18,Red,1,0,1,0,0
83260,36,Red,1,0,1,0,0
83261,23,Red,1,0,0,1,0
83262,30,Red,1,0,1,0,0
83263,35,Black,0,1,0,1,0
83264,1,Red,1,0,0,1,0
83265,29,Black,0,1,0,1,0
83266,13,Black,0,1,0,1,0
83267,30,Red,1,0,1,0,0
83268,2,Black,0,1,1,0,0
83269,7,Red,1,0,0,1,0
83270,16,Red,1,0,1,0,0
83271,26,Black,0,1,1,0,0
83272,21,Red,1,0,0,1,0
83273,12,Red,1,0,1,0,0
83274,27,Red,1,0,0,1,0
83275,36,Red,1,0,1,0,0
83276,7,Red,1,0,0,1,0
83277,13,Black,0,1,0,1,0
83278,5,Red,1,0,0,1,0
83279,11,Black,0,1,0,1,0
83280,13,Black,0,1,0,1,0
83281,6,Black,0,1,1,0,0
83282,22,Black,0,1,1,0,0
83283,26,Black,0,1,1,0,0
83284,35,Black,0,1,0,1,0
83285,27,Red,1,0,0,1,0
83286,4,Black,0,1,1,0,0
83287,16,Red,1,0,1,0,0
83288,34,Red,1,0,1,0,0
83289,18,Red,1,0,1,0,0
83290,1,Red,1,0,0,1,0
83291,16,Red,1,0,1,0,0
83292,10,Black,0,1,1,0,0
83293,34,Red,1,0,1,0,0
83294,6,Black,0,1,1,0,0
83295,0,Green,0,0,0,0,1
83296,35,Black,0,1,0,1,0
83297,29,Black,0,1,0,1,0
83298,5,Red,1,0,0,1,0
83299,1,Red,1,0,0,1,0
83300,13,Black,0,1,0,1,0
83301,20,Black,0,1,1,0,0
83302,35,Black,0,1,0,1,0
83303,7,Red,1,0,0,1,0
83304,10,Black,0,1,1,0,0
83305,1,Red,1,0,0,1,0
83306,11,Black,0,1,0,1,0
83307,8,Black,0,1,1,0,0
83308,12,Red,1,0,1,0,0
83309,2,Black,0,1,1,0,0
83310,12,Red,1,0,1,0,0
83311,5,Red,1,0,0,1,0
83312,24,Black,0,1,1,0,0
83313,4,Black,0,1,1,0,0
83314,6,Black,0,1,1,0,0
83315,29,Black,0,1,0,1,0
83316,17,Black,0,1,0,1,0
83317,7,Red,1,0,0,1,0
83318,3,Red,1,0,0,1,0
83319,3,Red,1,0,0,1,0
83320,26,Black,0,1,1,0,0
83321,27,Red,1,0,0,1,0
83322,28,Black,0,1,1,0,0
83323,27,Red,1,0,0,1,0
83324,7,Red,1,0,0,1,0
83325,10,Black,0,1,1,0,0
83326,6,Black,0,1,1,0,0
83327,3,Red,1,0,0,1,0
83328,12,Red,1,0,1,0,0
83329,4,Black,0,1,1,0,0
83330,13,Black,0,1,0,1,0
83331,13,Black,0,1,0,1,0
83332,15,Black,0,1,0,1,0
83333,35,Black,0,1,0,1,0
83334,20,Black,0,1,1,0,0
83335,12,Red,1,0,1,0,0
83336,4,Black,0,1,1,0,0
83337,2,Black,0,1,1,0,0
83338,30,Red,1,0,1,0,0
83339,23,Red,1,0,0,1,0
83340,6,Black,0,1,1,0,0
83341,17,Black,0,1,0,1,0
83342,9,Red,1,0,0,1,0
83343,21,Red,1,0,0,1,0
83344,22,Black,0,1,1,0,0
83345,32,Red,1,0,1,0,0
83346,27,Red,1,0,0,1,0
83347,20,Black,0,1,1,0,0
83348,11,Black,0,1,0,1,0
83349,32,Red,1,0,1,0,0
83350,31,Black,0,1,0,1,0
83351,11,Black,0,1,0,1,0
83352,10,Black,0,1,1,0,0
83353,32,Red,1,0,1,0,0
83354,13,Black,0,1,0,1,0
83355,29,Black,0,1,0,1,0
83356,7,Red,1,0,0,1,0
83357,13,Black,0,1,0,1,0
83358,26,Black,0,1,1,0,0
83359,24,Black,0,1,1,0,0
83360,31,Black,0,1,0,1,0
83361,36,Red,1,0,1,0,0
83362,32,Red,1,0,1,0,0
83363,33,Black,0,1,0,1,0
83364,28,Black,0,1,1,0,0
83365,18,Red,1,0,1,0,0
83366,18,Red,1,0,1,0,0
83367,10,Black,0,1,1,0,0
83368,28,Black,0,1,1,0,0
83369,24,Black,0,1,1,0,0
83370,31,Black,0,1,0,1,0
83371,3,Red,1,0,0,1,0
83372,36,Red,1,0,1,0,0
83373,26,Black,0,1,1,0,0
83374,20,Black,0,1,1,0,0
83375,18,Red,1,0,1,0,0
83376,11,Black,0,1,0,1,0
83377,19,Red,1,0,0,1,0
83378,21,Red,1,0,0,1,0
83379,16,Red,1,0,1,0,0
83380,6,Black,0,1,1,0,0
83381,1,Red,1,0,0,1,0
83382,15,Black,0,1,0,1,0
83383,17,Black,0,1,0,1,0
83384,23,Red,1,0,0,1,0
83385,22,Black,0,1,1,0,0
83386,29,Black,0,1,0,1,0
83387,20,Black,0,1,1,0,0
83388,1,Red,1,0,0,1,0
83389,24,Black,0,1,1,0,0
83390,20,Black,0,1,1,0,0
83391,15,Black,0,1,0,1,0
83392,20,Black,0,1,1,0,0
83393,28,Black,0,1,1,0,0
83394,35,Black,0,1,0,1,0
83395,2,Black,0,1,1,0,0
83396,9,Red,1,0,0,1,0
83397,34,Red,1,0,1,0,0
83398,22,Black,0,1,1,0,0
83399,19,Red,1,0,0,1,0
83400,16,Red,1,0,1,0,0
83401,36,Red,1,0,1,0,0
83402,23,Red,1,0,0,1,0
83403,30,Red,1,0,1,0,0
83404,16,Red,1,0,1,0,0
83405,19,Red,1,0,0,1,0
83406,26,Black,0,1,1,0,0
83407,17,Black,0,1,0,1,0
83408,16,Red,1,0,1,0,0
83409,7,Red,1,0,0,1,0
83410,11,Black,0,1,0,1,0
83411,27,Red,1,0,0,1,0
83412,23,Red,1,0,0,1,0
83413,33,Black,0,1,0,1,0
83414,8,Black,0,1,1,0,0
83415,5,Red,1,0,0,1,0
83416,33,Black,0,1,0,1,0
83417,1,Red,1,0,0,1,0
83418,32,Red,1,0,1,0,0
83419,15,Black,0,1,0,1,0
83420,15,Black,0,1,0,1,0
83421,34,Red,1,0,1,0,0
83422,2,Black,0,1,1,0,0
83423,13,Black,0,1,0,1,0
83424,4,Black,0,1,1,0,0
83425,27,Red,1,0,0,1,0
83426,30,Red,1,0,1,0,0
83427,26,Black,0,1,1,0,0
83428,33,Black,0,1,0,1,0
83429,15,Black,0,1,0,1,0
83430,29,Black,0,1,0,1,0
83431,24,Black,0,1,1,0,0
83432,33,Black,0,1,0,1,0
83433,27,Red,1,0,0,1,0
83434,12,Red,1,0,1,0,0
83435,31,Black,0,1,0,1,0
83436,24,Black,0,1,1,0,0
83437,7,Red,1,0,0,1,0
83438,19,Red,1,0,0,1,0
83439,15,Black,0,1,0,1,0
83440,21,Red,1,0,0,1,0
83441,7,Red,1,0,0,1,0
83442,34,Red,1,0,1,0,0
83443,28,Black,0,1,1,0,0
83444,27,Red,1,0,0,1,0
83445,23,Red,1,0,0,1,0
83446,22,Black,0,1,1,0,0
83447,31,Black,0,1,0,1,0
83448,32,Red,1,0,1,0,0
83449,22,Black,0,1,1,0,0
83450,4,Black,0,1,1,0,0
83451,30,Red,1,0,1,0,0
83452,8,Black,0,1,1,0,0
83453,19,Red,1,0,0,1,0
83454,16,Red,1,0,1,0,0
83455,5,Red,1,0,0,1,0
83456,17,Black,0,1,0,1,0
83457,33,Black,0,1,0,1,0
83458,6,Black,0,1,1,0,0
83459,28,Black,0,1,1,0,0
83460,34,Red,1,0,1,0,0
83461,20,Black,0,1,1,0,0
83462,33,Black,0,1,0,1,0
83463,16,Red,1,0,1,0,0
83464,5,Red,1,0,0,1,0
83465,35,Black,0,1,0,1,0
83466,24,Black,0,1,1,0,0
83467,25,Red,1,0,0,1,0
83468,1,Red,1,0,0,1,0
83469,6,Black,0,1,1,0,0
83470,15,Black,0,1,0,1,0
83471,8,Black,0,1,1,0,0
83472,10,Black,0,1,1,0,0
83473,25,Red,1,0,0,1,0
83474,34,Red,1,0,1,0,0
83475,16,Red,1,0,1,0,0
83476,30,Red,1,0,1,0,0
83477,1,Red,1,0,0,1,0
83478,29,Black,0,1,0,1,0
83479,18,Red,1,0,1,0,0
83480,6,Black,0,1,1,0,0
83481,27,Red,1,0,0,1,0
83482,3,Red,1,0,0,1,0
83483,11,Black,0,1,0,1,0
83484,17,Black,0,1,0,1,0
83485,20,Black,0,1,1,0,0
83486,9,Red,1,0,0,1,0
83487,14,Red,1,0,1,0,0
83488,18,Red,1,0,1,0,0
83489,31,Black,0,1,0,1,0
83490,21,Red,1,0,0,1,0
83491,7,Red,1,0,0,1,0
83492,22,Black,0,1,1,0,0
83493,25,Red,1,0,0,1,0
83494,16,Red,1,0,1,0,0
83495,6,Black,0,1,1,0,0
83496,23,Red,1,0,0,1,0
83497,21,Red,1,0,0,1,0
83498,11,Black,0,1,0,1,0
83499,23,Red,1,0,0,1,0
83500,5,Red,1,0,0,1,0
83501,20,Black,0,1,1,0,0
83502,19,Red,1,0,0,1,0
83503,20,Black,0,1,1,0,0
83504,19,Red,1,0,0,1,0
83505,29,Black,0,1,0,1,0
83506,16,Red,1,0,1,0,0
83507,28,Black,0,1,1,0,0
83508,30,Red,1,0,1,0,0
83509,4,Black,0,1,1,0,0
83510,5,Red,1,0,0,1,0
83511,25,Red,1,0,0,1,0
83512,5,Red,1,0,0,1,0
83513,29,Black,0,1,0,1,0
83514,7,Red,1,0,0,1,0
83515,27,Red,1,0,0,1,0
83516,9,Red,1,0,0,1,0
83517,14,Red,1,0,1,0,0
83518,17,Black,0,1,0,1,0
83519,20,Black,0,1,1,0,0
83520,34,Red,1,0,1,0,0
83521,15,Black,0,1,0,1,0
83522,2,Black,0,1,1,0,0
83523,28,Black,0,1,1,0,0
83524,28,Black,0,1,1,0,0
83525,22,Black,0,1,1,0,0
83526,9,Red,1,0,0,1,0
83527,17,Black,0,1,0,1,0
83528,35,Black,0,1,0,1,0
83529,36,Red,1,0,1,0,0
83530,33,Black,0,1,0,1,0
83531,32,Red,1,0,1,0,0
83532,12,Red,1,0,1,0,0
83533,14,Red,1,0,1,0,0
83534,21,Red,1,0,0,1,0
83535,13,Black,0,1,0,1,0
83536,27,Red,1,0,0,1,0
83537,26,Black,0,1,1,0,0
83538,31,Black,0,1,0,1,0
83539,6,Black,0,1,1,0,0
83540,2,Black,0,1,1,0,0
83541,33,Black,0,1,0,1,0
83542,31,Black,0,1,0,1,0
83543,15,Black,0,1,0,1,0
83544,23,Red,1,0,0,1,0
83545,30,Red,1,0,1,0,0
83546,20,Black,0,1,1,0,0
83547,26,Black,0,1,1,0,0
83548,31,Black,0,1,0,1,0
83549,25,Red,1,0,0,1,0
83550,7,Red,1,0,0,1,0
83551,13,Black,0,1,0,1,0
83552,11,Black,0,1,0,1,0
83553,9,Red,1,0,0,1,0
83554,2,Black,0,1,1,0,0
83555,30,Red,1,0,1,0,0
83556,32,Red,1,0,1,0,0
83557,29,Black,0,1,0,1,0
83558,28,Black,0,1,1,0,0
83559,13,Black,0,1,0,1,0
83560,20,Black,0,1,1,0,0
83561,18,Red,1,0,1,0,0
83562,10,Black,0,1,1,0,0
83563,11,Black,0,1,0,1,0
83564,31,Black,0,1,0,1,0
83565,25,Red,1,0,0,1,0
83566,8,Black,0,1,1,0,0
83567,0,Green,0,0,0,0,1
83568,19,Red,1,0,0,1,0
83569,30,Red,1,0,1,0,0
83570,5,Red,1,0,0,1,0
83571,17,Black,0,1,0,1,0
83572,13,Black,0,1,0,1,0
83573,27,Red,1,0,0,1,0
83574,7,Red,1,0,0,1,0
83575,4,Black,0,1,1,0,0
83576,28,Black,0,1,1,0,0
83577,29,Black,0,1,0,1,0
83578,22,Black,0,1,1,0,0
83579,2,Black,0,1,1,0,0
83580,17,Black,0,1,0,1,0
83581,25,Red,1,0,0,1,0
83582,28,Black,0,1,1,0,0
83583,14,Red,1,0,1,0,0
83584,15,Black,0,1,0,1,0
83585,29,Black,0,1,0,1,0
83586,29,Black,0,1,0,1,0
83587,30,Red,1,0,1,0,0
83588,20,Black,0,1,1,0,0
83589,32,Red,1,0,1,0,0
83590,1,Red,1,0,0,1,0
83591,33,Black,0,1,0,1,0
83592,20,Black,0,1,1,0,0
83593,1,Red,1,0,0,1,0
83594,27,Red,1,0,0,1,0
83595,0,Green,0,0,0,0,1
83596,15,Black,0,1,0,1,0
83597,5,Red,1,0,0,1,0
83598,14,Red,1,0,1,0,0
83599,25,Red,1,0,0,1,0
83600,17,Black,0,1,0,1,0
83601,25,Red,1,0,0,1,0
83602,31,Black,0,1,0,1,0
83603,24,Black,0,1,1,0,0
83604,6,Black,0,1,1,0,0
83605,19,Red,1,0,0,1,0
83606,20,Black,0,1,1,0,0
83607,7,Red,1,0,0,1,0
83608,23,Red,1,0,0,1,0
83609,4,Black,0,1,1,0,0
83610,20,Black,0,1,1,0,0
83611,0,Green,0,0,0,0,1
83612,13,Black,0,1,0,1,0
83613,32,Red,1,0,1,0,0
83614,12,Red,1,0,1,0,0
83615,3,Red,1,0,0,1,0
83616,13,Black,0,1,0,1,0
83617,10,Black,0,1,1,0,0
83618,18,Red,1,0,1,0,0
83619,9,Red,1,0,0,1,0
83620,19,Red,1,0,0,1,0
83621,34,Red,1,0,1,0,0
83622,14,Red,1,0,1,0,0
83623,3,Red,1,0,0,1,0
83624,14,Red,1,0,1,0,0
83625,24,Black,0,1,1,0,0
83626,23,Red,1,0,0,1,0
83627,33,Black,0,1,0,1,0
83628,5,Red,1,0,0,1,0
83629,31,Black,0,1,0,1,0
83630,30,Red,1,0,1,0,0
83631,35,Black,0,1,0,1,0
83632,31,Black,0,1,0,1,0
83633,25,Red,1,0,0,1,0
83634,35,Black,0,1,0,1,0
83635,2,Black,0,1,1,0,0
83636,25,Red,1,0,0,1,0
83637,14,Red,1,0,1,0,0
83638,19,Red,1,0,0,1,0
83639,34,Red,1,0,1,0,0
83640,24,Black,0,1,1,0,0
83641,13,Black,0,1,0,1,0
83642,5,Red,1,0,0,1,0
83643,34,Red,1,0,1,0,0
83644,32,Red,1,0,1,0,0
83645,2,Black,0,1,1,0,0
83646,3,Red,1,0,0,1,0
83647,20,Black,0,1,1,0,0
83648,22,Black,0,1,1,0,0
83649,14,Red,1,0,1,0,0
83650,5,Red,1,0,0,1,0
83651,20,Black,0,1,1,0,0
83652,26,Black,0,1,1,0,0
83653,20,Black,0,1,1,0,0
83654,36,Red,1,0,1,0,0
83655,31,Black,0,1,0,1,0
83656,10,Black,0,1,1,0,0
83657,20,Black,0,1,1,0,0
83658,18,Red,1,0,1,0,0
83659,1,Red,1,0,0,1,0
83660,34,Red,1,0,1,0,0
83661,20,Black,0,1,1,0,0
83662,0,Green,0,0,0,0,1
83663,24,Black,0,1,1,0,0
83664,12,Red,1,0,1,0,0
83665,36,Red,1,0,1,0,0
83666,8,Black,0,1,1,0,0
83667,5,Red,1,0,0,1,0
83668,5,Red,1,0,0,1,0
83669,1,Red,1,0,0,1,0
83670,28,Black,0,1,1,0,0
83671,28,Black,0,1,1,0,0
83672,6,Black,0,1,1,0,0
83673,23,Red,1,0,0,1,0
83674,6,Black,0,1,1,0,0
83675,22,Black,0,1,1,0,0
83676,15,Black,0,1,0,1,0
83677,17,Black,0,1,0,1,0
83678,15,Black,0,1,0,1,0
83679,21,Red,1,0,0,1,0
83680,13,Black,0,1,0,1,0
83681,31,Black,0,1,0,1,0
83682,26,Black,0,1,1,0,0
83683,33,Black,0,1,0,1,0
83684,15,Black,0,1,0,1,0
83685,25,Red,1,0,0,1,0
83686,25,Red,1,0,0,1,0
83687,31,Black,0,1,0,1,0
83688,0,Green,0,0,0,0,1
83689,5,Red,1,0,0,1,0
83690,29,Black,0,1,0,1,0
83691,30,Red,1,0,1,0,0
83692,0,Green,0,0,0,0,1
83693,1,Red,1,0,0,1,0
83694,22,Black,0,1,1,0,0
83695,26,Black,0,1,1,0,0
83696,28,Black,0,1,1,0,0
83697,30,Red,1,0,1,0,0
83698,20,Black,0,1,1,0,0
83699,14,Red,1,0,1,0,0
83700,5,Red,1,0,0,1,0
83701,23,Red,1,0,0,1,0
83702,33,Black,0,1,0,1,0
83703,0,Green,0,0,0,0,1
83704,14,Red,1,0,1,0,0
83705,1,Red,1,0,0,1,0
83706,18,Red,1,0,1,0,0
83707,21,Red,1,0,0,1,0
83708,23,Red,1,0,0,1,0
83709,1,Red,1,0,0,1,0
83710,4,Black,0,1,1,0,0
83711,30,Red,1,0,1,0,0
83712,19,Red,1,0,0,1,0
83713,5,Red,1,0,0,1,0
83714,15,Black,0,1,0,1,0
83715,8,Black,0,1,1,0,0
83716,1,Red,1,0,0,1,0
83717,16,Red,1,0,1,0,0
83718,2,Black,0,1,1,0,0
83719,35,Black,0,1,0,1,0
83720,26,Black,0,1,1,0,0
83721,20,Black,0,1,1,0,0
83722,28,Black,0,1,1,0,0
83723,21,Red,1,0,0,1,0
83724,32,Red,1,0,1,0,0
83725,6,Black,0,1,1,0,0
83726,3,Red,1,0,0,1,0
83727,6,Black,0,1,1,0,0
83728,24,Black,0,1,1,0,0
83729,34,Red,1,0,1,0,0
83730,36,Red,1,0,1,0,0
83731,26,Black,0,1,1,0,0
83732,3,Red,1,0,0,1,0
83733,31,Black,0,1,0,1,0
83734,8,Black,0,1,1,0,0
83735,32,Red,1,0,1,0,0
83736,25,Red,1,0,0,1,0
83737,7,Red,1,0,0,1,0
83738,3,Red,1,0,0,1,0
83739,8,Black,0,1,1,0,0
83740,23,Red,1,0,0,1,0
83741,0,Green,0,0,0,0,1
83742,18,Red,1,0,1,0,0
83743,14,Red,1,0,1,0,0
83744,36,Red,1,0,1,0,0
83745,5,Red,1,0,0,1,0
83746,23,Red,1,0,0,1,0
83747,8,Black,0,1,1,0,0
83748,23,Red,1,0,0,1,0
83749,16,Red,1,0,1,0,0
83750,0,Green,0,0,0,0,1
83751,4,Black,0,1,1,0,0
83752,33,Black,0,1,0,1,0
83753,29,Black,0,1,0,1,0
83754,16,Red,1,0,1,0,0
83755,20,Black,0,1,1,0,0
83756,20,Black,0,1,1,0,0
83757,26,Black,0,1,1,0,0
83758,17,Black,0,1,0,1,0
83759,20,Black,0,1,1,0,0
83760,18,Red,1,0,1,0,0
83761,17,Black,0,1,0,1,0
83762,23,Red,1,0,0,1,0
83763,1,Red,1,0,0,1,0
83764,17,Black,0,1,0,1,0
83765,11,Black,0,1,0,1,0
83766,18,Red,1,0,1,0,0
83767,30,Red,1,0,1,0,0
83768,35,Black,0,1,0,1,0
83769,29,Black,0,1,0,1,0
83770,17,Black,0,1,0,1,0
83771,5,Red,1,0,0,1,0
83772,16,Red,1,0,1,0,0
83773,13,Black,0,1,0,1,0
83774,10,Black,0,1,1,0,0
83775,24,Black,0,1,1,0,0
83776,36,Red,1,0,1,0,0
83777,5,Red,1,0,0,1,0
83778,4,Black,0,1,1,0,0
83779,30,Red,1,0,1,0,0
83780,21,Red,1,0,0,1,0
83781,9,Red,1,0,0,1,0
83782,29,Black,0,1,0,1,0
83783,18,Red,1,0,1,0,0
83784,0,Green,0,0,0,0,1
83785,4,Black,0,1,1,0,0
83786,7,Red,1,0,0,1,0
83787,9,Red,1,0,0,1,0
83788,5,Red,1,0,0,1,0
83789,20,Black,0,1,1,0,0
83790,28,Black,0,1,1,0,0
83791,8,Black,0,1,1,0,0
83792,36,Red,1,0,1,0,0
83793,21,Red,1,0,0,1,0
83794,3,Red,1,0,0,1,0
83795,0,Green,0,0,0,0,1
83796,8,Black,0,1,1,0,0
83797,15,Black,0,1,0,1,0
83798,10,Black,0,1,1,0,0
83799,20,Black,0,1,1,0,0
83800,33,Black,0,1,0,1,0
83801,34,Red,1,0,1,0,0
83802,30,Red,1,0,1,0,0
83803,28,Black,0,1,1,0,0
83804,27,Red,1,0,0,1,0
83805,29,Black,0,1,0,1,0
83806,10,Black,0,1,1,0,0
83807,31,Black,0,1,0,1,0
83808,7,Red,1,0,0,1,0
83809,27,Red,1,0,0,1,0
83810,26,Black,0,1,1,0,0
83811,9,Red,1,0,0,1,0
83812,13,Black,0,1,0,1,0
83813,25,Red,1,0,0,1,0
83814,7,Red,1,0,0,1,0
83815,26,Black,0,1,1,0,0
83816,29,Black,0,1,0,1,0
83817,2,Black,0,1,1,0,0
83818,24,Black,0,1,1,0,0
83819,36,Red,1,0,1,0,0
83820,15,Black,0,1,0,1,0
83821,7,Red,1,0,0,1,0
83822,31,Black,0,1,0,1,0
83823,2,Black,0,1,1,0,0
83824,33,Black,0,1,0,1,0
83825,18,Red,1,0,1,0,0
83826,32,Red,1,0,1,0,0
83827,13,Black,0,1,0,1,0
83828,29,Black,0,1,0,1,0
83829,12,Red,1,0,1,0,0
83830,26,Black,0,1,1,0,0
83831,32,Red,1,0,1,0,0
83832,13,Black,0,1,0,1,0
83833,3,Red,1,0,0,1,0
83834,34,Red,1,0,1,0,0
83835,12,Red,1,0,1,0,0
83836,15,Black,0,1,0,1,0
83837,29,Black,0,1,0,1,0
83838,34,Red,1,0,1,0,0
83839,6,Black,0,1,1,0,0
83840,14,Red,1,0,1,0,0
83841,8,Black,0,1,1,0,0
83842,29,Black,0,1,0,1,0
83843,11,Black,0,1,0,1,0
83844,26,Black,0,1,1,0,0
83845,24,Black,0,1,1,0,0
83846,29,Black,0,1,0,1,0
83847,9,Red,1,0,0,1,0
83848,25,Red,1,0,0,1,0
83849,13,Black,0,1,0,1,0
83850,24,Black,0,1,1,0,0
83851,33,Black,0,1,0,1,0
83852,16,Red,1,0,1,0,0
83853,2,Black,0,1,1,0,0
83854,29,Black,0,1,0,1,0
83855,3,Red,1,0,0,1,0
83856,8,Black,0,1,1,0,0
83857,31,Black,0,1,0,1,0
83858,2,Black,0,1,1,0,0
83859,34,Red,1,0,1,0,0
83860,2,Black,0,1,1,0,0
83861,7,Red,1,0,0,1,0
83862,5,Red,1,0,0,1,0
83863,24,Black,0,1,1,0,0
83864,14,Red,1,0,1,0,0
83865,14,Red,1,0,1,0,0
83866,36,Red,1,0,1,0,0
83867,4,Black,0,1,1,0,0
83868,19,Red,1,0,0,1,0
83869,24,Black,0,1,1,0,0
83870,15,Black,0,1,0,1,0
83871,17,Black,0,1,0,1,0
83872,31,Black,0,1,0,1,0
83873,3,Red,1,0,0,1,0
83874,36,Red,1,0,1,0,0
83875,23,Red,1,0,0,1,0
83876,7,Red,1,0,0,1,0
83877,9,Red,1,0,0,1,0
83878,15,Black,0,1,0,1,0
83879,5,Red,1,0,0,1,0
83880,1,Red,1,0,0,1,0
83881,16,Red,1,0,1,0,0
83882,26,Black,0,1,1,0,0
83883,16,Red,1,0,1,0,0
83884,18,Red,1,0,1,0,0
83885,24,Black,0,1,1,0,0
83886,7,Red,1,0,0,1,0
83887,4,Black,0,1,1,0,0
83888,8,Black,0,1,1,0,0
83889,27,Red,1,0,0,1,0
83890,14,Red,1,0,1,0,0
83891,18,Red,1,0,1,0,0
83892,16,Red,1,0,1,0,0
83893,32,Red,1,0,1,0,0
83894,20,Black,0,1,1,0,0
83895,0,Green,0,0,0,0,1
83896,16,Red,1,0,1,0,0
83897,0,Green,0,0,0,0,1
83898,12,Red,1,0,1,0,0
83899,8,Black,0,1,1,0,0
83900,27,Red,1,0,0,1,0
83901,25,Red,1,0,0,1,0
83902,5,Red,1,0,0,1,0
83903,23,Red,1,0,0,1,0
83904,20,Black,0,1,1,0,0
